CNPollinationID,Grid_ID,S_ID,Pollination
P13077,154,155,Flies
P13077,665,666,Flies
P13077,1004,1005,Flies
P13077,177,178,Flies
P13077,293,294,Flies
P13077,832,833,Flies
P13077,857,858,Flies
P13077,3,4,Flies
P13077,496,497,Flies
P13077,1050,1051,Flies
P13077,776,777,Flies
P13077,925,926,Flies
P13077,1016,1017,Flies
P13077,424,425,Flies
P13077,395,396,Flies
P13077,794,795,Flies
P13077,474,475,Flies
P13077,308,309,Flies
P13077,212,213,Flies
P13077,273,274,Flies
P13077,71,72,Flies
P13077,780,781,Flies
P13077,760,761,Flies
P13077,473,474,Flies
P13077,626,627,Flies
P13077,213,214,Flies
P13077,1034,1035,Flies
P13077,822,823,Flies
P13077,261,262,Flies
P13077,373,374,Flies
P13077,455,456,Flies
P13077,436,437,Flies
P13077,1054,1055,Flies
P13077,372,373,Flies
P13077,218,219,Flies
P13077,396,397,Flies
P13077,662,663,Flies
P13077,155,156,Flies
P13077,423,424,Flies
P13077,573,574,Flies
P13077,267,268,Flies
P13077,201,202,Flies
P13077,475,476,Flies
P13077,815,816,Flies
P13077,888,889,Flies
P13077,182,183,Flies
P13077,879,880,Flies
P13077,808,809,Flies
P13077,640,641,Flies
P13077,910,911,Flies
P13077,572,573,Flies
P13077,370,371,Flies
P13077,70,71,Flies
P13077,788,789,Flies
P13077,286,287,Flies
P13077,551,552,Flies
P13077,329,330,Flies
P13077,516,517,Flies
P13077,525,526,Flies
P13077,227,228,Flies
P13077,313,314,Flies
P13077,695,696,Flies
P13077,360,361,Flies
P13077,585,586,Flies
P13077,58,59,Flies
P13077,905,906,Flies
P13077,459,460,Flies
P13077,549,550,Flies
P13077,181,182,Flies
P13077,523,524,Flies
P13077,564,565,Flies
P13107,763,764,Flies
P13107,182,183,Flies
P13107,423,424,Flies
P13113,60,61,Flies
P13113,551,552,Flies
P13133,551,552,Flies
P13139,397,398,Flies
P13139,797,798,Flies
P13139,665,666,Flies
P13139,738,739,Flies
P13141,551,552,Flies
P13143,738,739,Flies
P13143,763,764,Flies
P13145,181,182,Flies
P13152,631,632,Flies
P13152,832,833,Flies
P13152,308,309,Flies
P13152,261,262,Flies
P13152,3,4,Flies
P13152,646,647,Flies
P13164,3,4,Flies
P13164,377,378,Flies
P13164,286,287,Flies
P13164,905,906,Flies
P13164,606,607,Flies
P13164,1034,1035,Flies
P13164,1083,1084,Flies
P13185,861,862,Flies
P13185,423,424,Flies
P13187,776,777,Flies
P13187,564,565,Flies
P13187,520,521,Flies
P13189,583,584,Flies
P13189,804,805,Flies
P13189,1054,1055,Flies
P13189,925,926,Flies
P13189,662,663,Flies
P13189,776,777,Flies
P13189,3,4,Flies
P13189,832,833,Flies
P13193,3,4,Flies
P13194,583,584,Flies
P13194,804,805,Flies
P13194,1054,1055,Flies
P13194,925,926,Flies
P13194,662,663,Flies
P13194,776,777,Flies
P13194,3,4,Flies
P13194,832,833,Flies
P13198,808,809,Flies
P13198,231,232,Flies
P13205,573,574,Flies
P13205,763,764,Flies
P13207,763,764,Flies
P13218,697,698,Flies
P13224,259,260,Flies
P13224,1026,1027,Flies
P13224,665,666,Flies
P13224,655,656,Flies
P13235,849,850,Flies
P13235,353,354,Flies
P13235,261,262,Flies
P13235,776,777,Flies
P13235,665,666,Flies
P13235,1079,1080,Flies
P13236,540,541,Flies
P13236,776,777,Flies
P13236,40,41,Flies
P13236,1007,1008,Flies
P13236,1034,1035,Flies
P13236,3,4,Flies
P13236,905,906,Flies
P13236,1054,1055,Flies
P13236,843,844,Flies
P13248,3,4,Flies
P13248,809,810,Flies
P13249,925,926,Flies
P13249,60,61,Flies
P13249,843,844,Flies
P13249,763,764,Flies
P13249,182,183,Flies
P13253,0,1,Flies
P13265,365,366,Flies
P13265,849,850,Flies
P13265,353,354,Flies
P13265,423,424,Flies
P13265,562,563,Flies
P13265,776,777,Flies
P13265,1054,1055,Flies
P13272,1034,1035,Flies
P13272,817,818,Flies
P13272,905,906,Flies
P13272,738,739,Flies
P13281,888,889,Flies
P13281,1034,1035,Flies
P13281,905,906,Flies
P13284,438,439,Flies
P13284,844,845,Flies
P13284,849,850,Flies
P13287,665,666,Flies
P13287,662,663,Flies
P13287,925,926,Flies
P13287,308,309,Flies
P13287,3,4,Flies
P13287,1004,1005,Flies
P13287,763,764,Flies
P13290,844,845,Flies
P13292,181,182,Flies
P13299,822,823,Flies
P13299,261,262,Flies
P13299,308,309,Flies
P13299,562,563,Flies
P13299,719,720,Flies
P13299,849,850,Flies
P13299,551,552,Flies
P13299,292,293,Flies
P13299,763,764,Flies
P13305,665,666,Flies
P13305,763,764,Flies
P13306,818,819,Flies
P13332,138,139,Flies
P13332,78,79,Flies
P13349,455,456,Flies
P13349,459,460,Flies
P13351,275,276,Flies
P13351,107,108,Flies
P13351,520,521,Flies
P13356,782,783,Flies
P13361,330,331,Flies
P13362,734,735,Flies
P13366,871,872,Flies
P13370,849,850,Flies
P13370,1082,1083,Flies
P13370,678,679,Flies
P13372,351,352,Flies
P13374,697,698,Flies
P13375,808,809,Flies
P13376,31,32,Flies
P13379,782,783,Flies
P13380,974,975,Flies
P13385,134,135,Flies
P13386,91,92,Flies
P13388,457,458,Flies
P13388,562,563,Flies
P13388,455,456,Flies
P13390,633,634,Flies
P13395,1082,1083,Flies
P13395,455,456,Flies
P13400,330,331,Flies
P13403,252,253,Flies
P13405,446,447,Flies
P13414,134,135,Flies
P13457,1004,1005,Flies
P13540,181,182,Flies
P13560,584,585,Flies
P13586,82,83,Flies
P13590,665,666,Flies
P13610,181,182,Flies
P13646,653,654,Flies
P13653,232,233,Flies
P13655,230,231,Flies
P13656,564,565,Flies
P13686,296,297,Flies
P13689,919,920,Flies
P13691,77,78,Flies
P13693,272,273,Flies
P13714,697,698,Flies
P13721,82,83,Flies
P13728,167,168,Flies
P13728,886,887,Flies
P13736,618,619,Flies
P13767,455,456,Flies
P13767,167,168,Flies
P13768,172,173,Flies
P13773,919,920,Flies
P13776,549,550,Flies
P13819,594,595,Flies
P13821,594,595,Flies
P13822,1034,1035,Flies
P13826,594,595,Flies
P13829,1034,1035,Flies
P13847,562,563,Flies
P13862,808,809,Flies
P13868,1034,1035,Flies
P13871,594,595,Flies
P13874,290,291,Flies
P13875,112,113,Flies
P13879,606,607,Flies
P13881,762,763,Flies
P13881,522,523,Flies
P13902,261,262,Flies
P13905,1001,1002,Flies
P13907,3,4,Flies
P13907,1001,1002,Flies
P13920,1034,1035,Flies
P13944,1034,1035,Flies
P13960,1034,1035,Flies
P13976,594,595,Flies
P13991,594,595,Flies
P13991,1001,1002,Flies
P13995,3,4,Flies
P13995,594,595,Flies
P14031,594,595,Flies
P14043,395,396,Flies
P14056,1034,1035,Flies
P14058,308,309,Flies
P14058,3,4,Flies
P14058,227,228,Flies
P14058,594,595,Flies
P14060,818,819,Flies
P14062,594,595,Flies
P14062,818,819,Flies
P14066,594,595,Flies
P14068,353,354,Flies
P14068,849,850,Flies
P14068,446,447,Flies
P14068,919,920,Flies
P14073,507,508,Flies
P14074,3,4,Flies
P14074,1034,1035,Flies
P14076,1034,1035,Flies
P14078,594,595,Flies
P14080,1034,1035,Flies
P14087,818,819,Flies
P14087,551,552,Flies
P14087,762,763,Flies
P14087,742,743,Flies
P14092,715,716,Flies
P14092,742,743,Flies
P14092,185,186,Flies
P14101,44,45,Flies
P14105,1034,1035,Flies
P14105,840,841,Flies
P14105,835,836,Flies
P14105,306,307,Flies
P14155,1034,1035,Flies
P14158,3,4,Flies
P14158,1034,1035,Flies
P14158,58,59,Flies
P14170,594,595,Flies
P14170,1001,1002,Flies
P14207,274,275,Flies
P14207,71,72,Flies
P14207,857,858,Flies
P14207,804,805,Flies
P14226,594,595,Flies
P14226,844,845,Flies
P14228,3,4,Flies
P14239,1034,1035,Flies
P14241,1001,1002,Flies
P14247,808,809,Flies
P14262,1034,1035,Flies
P14262,771,772,Flies
P14267,308,309,Flies
P14270,261,262,Flies
P14274,1034,1035,Flies
P14279,1034,1035,Flies
P14296,1004,1005,Flies
P14296,3,4,Flies
P14296,1034,1035,Flies
P14296,1054,1055,Flies
P14296,551,552,Flies
P14304,1034,1035,Flies
P14310,1034,1035,Flies
P14310,308,309,Flies
P14310,662,663,Flies
P14310,665,666,Flies
P14310,588,589,Flies
P14310,738,739,Flies
P14311,353,354,Flies
P14311,562,563,Flies
P14348,265,266,Flies
P14381,594,595,Flies
P14390,1034,1035,Flies
P14407,1034,1035,Flies
P14410,1034,1035,Flies
P14417,1034,1035,Flies
P14427,594,595,Flies
P14428,1034,1035,Flies
P14431,594,595,Flies
P14435,594,595,Flies
P14457,213,214,Flies
P14457,530,531,Flies
P14458,213,214,Flies
P14459,1034,1035,Flies
P14460,1034,1035,Flies
P14460,58,59,Flies
P14466,594,595,Flies
P14468,1034,1035,Flies
P14470,1034,1035,Flies
P14473,594,595,Flies
P14478,1034,1035,Flies
P14480,594,595,Flies
P14489,85,86,Flies
P14490,813,814,Flies
P14492,312,313,Flies
P14492,3,4,Flies
P14511,594,595,Flies
P14515,594,595,Flies
P14515,974,975,Flies
P14515,213,214,Flies
P14516,3,4,Flies
P14517,849,850,Flies
P14520,594,595,Flies
P14521,1001,1002,Flies
P14526,1034,1035,Flies
P14533,594,595,Flies
P14545,1034,1035,Flies
P14561,1034,1035,Flies
P14604,1034,1035,Flies
P14604,213,214,Flies
P14627,1034,1035,Flies
P14628,1034,1035,Flies
P14628,562,563,Flies
P14628,261,262,Flies
P14638,1034,1035,Flies
P14650,849,850,Flies
P14650,1034,1035,Flies
P14650,3,4,Flies
P14650,308,309,Flies
P14650,259,260,Flies
P14650,919,920,Flies
P14650,665,666,Flies
P14650,905,906,Flies
P14650,58,59,Flies
P14652,594,595,Flies
P14659,1034,1035,Flies
P14669,594,595,Flies
P14694,817,818,Flies
P14694,808,809,Flies
P14694,1034,1035,Flies
P14694,905,906,Flies
P14711,1034,1035,Flies
P14714,1034,1035,Flies
P14729,697,698,Flies
P14736,1034,1035,Flies
P14737,1034,1035,Flies
P14742,594,595,Flies
P14748,1034,1035,Flies
P14770,594,595,Flies
P14775,562,563,Flies
P14775,857,858,Flies
P14775,3,4,Flies
P14775,1034,1035,Flies
P14775,849,850,Flies
P14775,213,214,Flies
P14775,1,2,Flies
P14782,261,262,Flies
P14782,3,4,Flies
P14782,562,563,Flies
P14782,446,447,Flies
P14786,1034,1035,Flies
P14800,1034,1035,Flies
P14811,594,595,Flies
P14844,525,526,Flies
P14871,85,86,Flies
P14885,1,2,Flies
P14892,667,668,Flies
P14905,438,439,Flies
P14937,925,926,Flies
P14937,662,663,Flies
P14937,1004,1005,Flies
P14937,1034,1035,Flies
P14938,607,608,Flies
P14977,1034,1035,Flies
P14978,763,764,Flies
P14978,808,809,Flies
P14995,1034,1035,Flies
P15003,1034,1035,Flies
P15003,844,845,Flies
P15003,607,608,Flies
P15032,1034,1035,Flies
P15046,905,906,Flies
P15046,1034,1035,Flies
P15046,213,214,Flies
P15063,394,395,Flies
P15112,812,813,Flies
P15112,1016,1017,Flies
P15117,849,850,Flies
P15119,423,424,Flies
P15141,734,735,Flies
P15160,261,262,Flies
P15160,822,823,Flies
P15161,25,26,Flies
P15161,697,698,Flies
P15164,45,46,Flies
P15165,697,698,Flies
P15166,808,809,Flies
P15166,697,698,Flies
P15167,25,26,Flies
P15167,608,609,Flies
P15168,687,688,Flies
P15168,697,698,Flies
P15168,412,413,Flies
P15168,45,46,Flies
P15168,102,103,Flies
P15172,808,809,Flies
P15172,182,183,Flies
P15173,149,150,Flies
P15173,1001,1002,Flies
P15173,205,206,Flies
P15173,976,977,Flies
P15173,316,317,Flies
P15173,697,698,Flies
P15173,102,103,Flies
P15173,446,447,Flies
P15173,384,385,Flies
P15173,687,688,Flies
P15173,492,493,Flies
P15175,231,232,Flies
P15175,808,809,Flies
P15175,446,447,Flies
P15175,3,4,Flies
P15175,353,354,Flies
P15175,1061,1062,Flies
P15175,562,563,Flies
P15175,423,424,Flies
P15175,849,850,Flies
P15175,677,678,Flies
P15175,1001,1002,Flies
P15175,205,206,Flies
P15175,986,987,Flies
P15175,697,698,Flies
P15175,226,227,Flies
P15175,102,103,Flies
P15175,532,533,Flies
P15175,0,1,Flies
P15175,776,777,Flies
P15175,668,669,Flies
P15175,956,957,Flies
P15175,465,466,Flies
P15175,995,996,Flies
P15175,109,110,Flies
P15175,329,330,Flies
P15175,771,772,Flies
P15176,231,232,Flies
P15177,697,698,Flies
P15177,45,46,Flies
P15177,844,845,Flies
P15177,771,772,Flies
P15177,986,987,Flies
P15179,697,698,Flies
P15179,492,493,Flies
P15180,562,563,Flies
P15180,827,828,Flies
P15180,423,424,Flies
P15180,808,809,Flies
P15180,231,232,Flies
P15180,849,850,Flies
P15180,727,728,Flies
P15180,763,764,Flies
P15180,3,4,Flies
P15180,976,977,Flies
P15180,857,858,Flies
P15180,182,183,Flies
P15180,353,354,Flies
P15180,446,447,Flies
P15180,1079,1080,Flies
P15180,919,920,Flies
P15180,102,103,Flies
P15180,986,987,Flies
P15180,0,1,Flies
P15180,665,666,Flies
P15180,308,309,Flies
P15180,815,816,Flies
P15180,662,663,Flies
P15180,261,262,Flies
P15180,956,957,Flies
P15180,887,888,Flies
P15180,647,648,Flies
P15180,668,669,Flies
P15180,389,390,Flies
P15180,1062,1063,Flies
P15180,412,413,Flies
P15180,567,568,Flies
P15180,212,213,Flies
P15180,298,299,Flies
P15180,293,294,Flies
P15180,372,373,Flies
P15180,154,155,Flies
P15180,1022,1023,Flies
P15180,316,317,Flies
P15180,675,676,Flies
P15180,697,698,Flies
P15180,946,947,Flies
P15180,687,688,Flies
P15180,474,475,Flies
P15180,28,29,Flies
P15180,65,66,Flies
P15180,572,573,Flies
P15180,776,777,Flies
P15180,1054,1055,Flies
P15180,532,533,Flies
P15180,549,550,Flies
P15180,85,86,Flies
P15180,746,747,Flies
P15180,190,191,Flies
P15180,465,466,Flies
P15180,329,330,Flies
P15180,773,774,Flies
P15180,995,996,Flies
P15180,295,296,Flies
P15180,497,498,Flies
P15180,351,352,Flies
P15180,226,227,Flies
P15180,925,926,Flies
P15180,292,293,Flies
P15180,743,744,Flies
P15199,149,150,Flies
P15199,697,698,Flies
P15199,849,850,Flies
P15199,771,772,Flies
P15199,231,232,Flies
P15199,808,809,Flies
P15199,446,447,Flies
P15203,897,898,Flies
P15203,829,830,Flies
P15203,920,921,Flies
P15203,1001,1002,Flies
P15203,427,428,Flies
P15203,816,817,Flies
P15203,48,49,Flies
P15203,1052,1053,Flies
P15203,1027,1028,Flies
P15203,747,748,Flies
P15203,923,924,Flies
P15203,956,957,Flies
P15203,903,904,Flies
P15203,406,407,Flies
P15203,965,966,Flies
P15203,82,83,Flies
P15203,1016,1017,Flies
P15203,841,842,Flies
P15203,504,505,Flies
P15203,771,772,Flies
P15203,613,614,Flies
P15203,925,926,Flies
P15203,696,697,Flies
P15203,1028,1029,Flies
P15203,405,406,Flies
P15203,752,753,Flies
P15203,968,969,Flies
P15203,1012,1013,Flies
P15203,855,856,Flies
P15203,397,398,Flies
P15225,697,698,Flies
P15225,687,688,Flies
P15225,45,46,Flies
P15225,549,550,Flies
P15225,849,850,Flies
P15227,697,698,Flies
P15227,492,493,Flies
P15227,45,46,Flies
P15228,697,698,Flies
P15228,728,729,Flies
P15228,917,918,Flies
P15229,455,456,Flies
P15229,293,294,Flies
P15229,3,4,Flies
P15229,474,475,Flies
P15229,261,262,Flies
P15229,1054,1055,Flies
P15229,776,777,Flies
P15229,177,178,Flies
P15229,85,86,Flies
P15229,849,850,Flies
P15229,919,920,Flies
P15229,841,842,Flies
P15229,1028,1029,Flies
P15229,697,698,Flies
P15229,329,330,Flies
P15229,669,670,Flies
P15229,155,156,Flies
P15229,693,694,Flies
P15229,771,772,Flies
P15231,697,698,Flies
P15233,808,809,Flies
P15233,697,698,Flies
P15233,986,987,Flies
P15235,372,373,Flies
P15235,248,249,Flies
P15235,446,447,Flies
P15235,1004,1005,Flies
P15235,261,262,Flies
P15235,776,777,Flies
P15235,353,354,Flies
P15235,976,977,Flies
P15235,963,964,Flies
P15235,21,22,Flies
P15235,849,850,Flies
P15235,763,764,Flies
P15235,968,969,Flies
P15235,523,524,Flies
P15235,965,966,Flies
P15235,1022,1023,Flies
P15235,154,155,Flies
P15235,573,574,Flies
P15235,995,996,Flies
P15235,562,563,Flies
P15235,182,183,Flies
P15235,662,663,Flies
P15235,808,809,Flies
P15235,919,920,Flies
P15235,665,666,Flies
P15235,231,232,Flies
P15235,1054,1055,Flies
P15235,423,424,Flies
P15235,946,947,Flies
P15235,677,678,Flies
P15235,1001,1002,Flies
P15235,687,688,Flies
P15235,986,987,Flies
P15235,697,698,Flies
P15235,226,227,Flies
P15235,102,103,Flies
P15235,274,275,Flies
P15235,82,83,Flies
P15235,728,729,Flies
P15235,734,735,Flies
P15235,0,1,Flies
P15235,841,842,Flies
P15235,804,805,Flies
P15235,655,656,Flies
P15235,956,957,Flies
P15235,925,926,Flies
P15235,669,670,Flies
P15235,549,550,Flies
P15235,27,28,Flies
P15235,329,330,Flies
P15235,1028,1029,Flies
P15235,693,694,Flies
P15235,771,772,Flies
P15235,1012,1013,Flies
P15235,727,728,Flies
P15238,920,921,Flies
P15238,406,407,Flies
P15238,1001,1002,Flies
P15238,677,678,Flies
P15238,897,898,Flies
P15238,357,358,Flies
P15238,1061,1062,Flies
P15238,965,966,Flies
P15238,82,83,Flies
P15238,841,842,Flies
P15238,504,505,Flies
P15238,968,969,Flies
P15238,1052,1053,Flies
P15238,412,413,Flies
P15239,697,698,Flies
P15239,1001,1002,Flies
P15242,697,698,Flies
P15242,45,46,Flies
P15242,849,850,Flies
P15243,697,698,Flies
P15243,492,493,Flies
P15245,562,563,Flies
P15245,446,447,Flies
P15245,849,850,Flies
P15256,3,4,Flies
P15303,71,72,Flies
P15331,479,480,Flies
P15338,182,183,Flies
P15338,808,809,Flies
P15341,697,698,Flies
P15341,976,977,Flies
P15344,808,809,Flies
P15345,976,977,Flies
P15351,849,850,Flies
P15351,446,447,Flies
P15351,353,354,Flies
P15352,77,78,Flies
P15353,849,850,Flies
P15353,808,809,Flies
P15353,919,920,Flies
P15353,353,354,Flies
P15353,423,424,Flies
P15353,925,926,Flies
P15353,3,4,Flies
P15353,308,309,Flies
P15359,925,926,Flies
P15359,77,78,Flies
P15359,308,309,Flies
P15362,808,809,Flies
P15363,817,818,Flies
P15368,697,698,Flies
P15369,261,262,Flies
P15369,1004,1005,Flies
P15369,665,666,Flies
P15370,665,666,Flies
P15379,808,809,Flies
P15379,423,424,Flies
P15402,308,309,Flies
P15428,771,772,Flies
P15428,1001,1002,Flies
P15452,808,809,Flies
P15473,261,262,Flies
P15473,1054,1055,Flies
P15473,308,309,Flies
P15485,82,83,Flies
P15493,71,72,Flies
P15498,308,309,Flies
P15501,734,735,Flies
P15507,308,309,Flies
P15507,925,926,Flies
P15507,261,262,Flies
P15507,562,563,Flies
P15507,344,345,Flies
P15507,816,817,Flies
P15512,1034,1035,Flies
P15515,655,656,Flies
P15549,808,809,Flies
P15549,849,850,Flies
P15549,763,764,Flies
P15555,771,772,Flies
P15557,77,78,Flies
P15569,446,447,Flies
P15569,231,232,Flies
P15569,849,850,Flies
P15569,763,764,Flies
P15569,423,424,Flies
P15570,956,957,Flies
P15570,808,809,Flies
P15570,879,880,Flies
P15570,293,294,Flies
P15570,177,178,Flies
P15570,665,666,Flies
P15570,395,396,Flies
P15573,353,354,Flies
P15573,910,911,Flies
P15573,849,850,Flies
P15573,446,447,Flies
P15573,562,563,Flies
P15578,1034,1035,Flies
P15590,81,82,Flies
P15616,446,447,Flies
P15616,849,850,Flies
P15623,77,78,Flies
P15631,308,309,Flies
P15637,308,309,Flies
P15637,849,850,Flies
P15666,763,764,Flies
P15668,849,850,Flies
P15668,231,232,Flies
P15703,771,772,Flies
P15709,763,764,Flies
P15709,1034,1035,Flies
P15713,3,4,Flies
P15714,905,906,Flies
P15714,3,4,Flies
P15725,551,552,Flies
P15725,843,844,Flies
P15752,3,4,Flies
P15757,808,809,Flies
P15757,353,354,Flies
P15780,32,33,Flies
P15816,665,666,Flies
P15816,308,309,Flies
P15822,564,565,Flies
P15829,231,232,Bees
P15829,562,563,Bees
P15829,849,850,Bees
P15829,423,424,Bees
P15829,808,809,Bees
P15829,763,764,Bees
P15829,1034,1035,Bees
P15829,182,183,Bees
P15829,523,524,Bees
P15829,178,179,Bees
P15829,986,987,Bees
P15829,82,83,Bees
P15829,760,761,Bees
P15833,1034,1035,Bees
P15833,3,4,Bees
P15834,827,828,Bees
P15834,849,850,Bees
P15834,697,698,Bees
P15835,71,72,Bees
P15835,353,354,Bees
P15835,1034,1035,Bees
P15835,3,4,Bees
P15835,849,850,Bees
P15835,817,818,Bees
P15835,905,906,Bees
P15835,567,568,Bees
P15835,446,447,Bees
P15835,0,1,Bees
P15840,849,850,Bees
P15840,678,679,Bees
P15840,455,456,Bees
P15840,572,573,Bees
P15840,292,293,Bees
P15840,665,666,Bees
P15840,1048,1049,Bees
P15840,353,354,Bees
P15840,226,227,Bees
P15840,655,656,Bees
P15840,58,59,Bees
P15840,308,309,Bees
P15844,849,850,Bees
P15844,82,83,Bees
P15844,142,143,Bees
P15846,771,772,Bees
P15846,1007,1008,Bees
P15846,1034,1035,Bees
P15846,227,228,Bees
P15846,302,303,Bees
P15846,905,906,Bees
P15846,3,4,Bees
P15849,562,563,Bees
P15849,423,424,Bees
P15849,763,764,Bees
P15849,1079,1080,Bees
P15849,808,809,Bees
P15849,231,232,Bees
P15849,986,987,Bees
P15849,182,183,Bees
P15852,85,86,Bees
P15852,986,987,Bees
P15870,817,818,Bees
P15870,1001,1002,Bees
P15873,1034,1035,Bees
P15873,306,307,Bees
P15877,1034,1035,Bees
P15877,817,818,Bees
P15877,905,906,Bees
P15889,1034,1035,Bees
P15894,82,83,Bees
P15904,3,4,Bees
P15904,771,772,Bees
P15904,631,632,Bees
P15904,164,165,Bees
P15904,817,818,Bees
P15904,905,906,Bees
P15904,475,476,Bees
P15904,760,761,Bees
P15904,665,666,Bees
P15912,817,818,Bees
